     Y            r             N(r,Y) 
0.0000000000000000 0.0002793285250948 0.0000000028376911
0.0000000000000000 0.0002925266337437 0.0000000031343426
0.0000000000000000 0.0003063483452696 0.0000000034619254
0.0000000000000000 0.0003208231245421 0.0000000038236554
0.0000000000000000 0.0003359818286284 0.0000000042230818
0.0000000000000000 0.0003518567725739 0.0000000046641212
0.0000000000000000 0.0003684817982912 0.0000000051510962
0.0000000000000000 0.0003858923467030 0.0000000056887768
0.0000000000000000 0.0004041255332951 0.0000000062824264
0.0000000000000000 0.0004232202272379 0.0000000069378533
0.0000000000000000 0.0004432171342476 0.0000000076614661
0.0000000000000000 0.0004641588833613 0.0000000084603363
0.0000000000000000 0.0004860901178131 0.0000000093422660
0.0000000000000000 0.0005090575902037 0.0000000103158632
0.0000000000000000 0.0005331102621667 0.0000000113906248
0.0000000000000000 0.0005582994087442 0.0000000125770281
0.0000000000000000 0.0005846787276938 0.0000000138866316
0.0000000000000000 0.0006123044539605 0.0000000153321859
0.0000000000000000 0.0006412354795577 0.0000000169277562
0.0000000000000000 0.0006715334791115 0.0000000186888572
0.0000000000000000 0.0007032630413381 0.0000000206326023
0.0000000000000000 0.0007364918067323 0.0000000227778670
0.0000000000000000 0.0007712906117628 0.0000000251454697
0.0000000000000000 0.0008077336398797 0.0000000277583710
0.0000000000000000 0.0008458985796574 0.0000000306418931
0.0000000000000000 0.0008858667904101 0.0000000338239613
0.0000000000000000 0.0009277234756314 0.0000000373353706
0.0000000000000000 0.0009715578646302 0.0000000412100790
0.0000000000000000 0.0010174634027476 0.0000000454855311
0.0000000000000000 0.0010655379505623 0.0000000502030144
0.0000000000000000 0.0011158839925077 0.0000000554080510
0.0000000000000000 0.0011686088553467 0.0000000611508308
0.0000000000000000 0.0012238249369682 0.0000000674866870
0.0000000000000000 0.0012816499459958 0.0000000744766206
0.0000000000000000 0.0013422071527160 0.0000000821878784
0.0000000000000000 0.0014056256518642 0.0000000906945881
0.0000000000000000 0.0014720406378260 0.0000001000784599
0.0000000000000000 0.0015415936928423 0.0000001104295568
0.0000000000000000 0.0016144330888316 0.0000001218471448
0.0000000000000000 0.0016907141034736 0.0000001344406271
0.0000000000000000 0.0017705993512269 0.0000001483305742
0.0000000000000000 0.0018542591299879 0.0000001636498567
0.0000000000000000 0.0019418717841283 0.0000001805448936
0.0000000000000000 0.0020336240846867 0.0000001991770248
0.0000000000000000 0.0021297116275235 0.0000002197240231
0.0000000000000000 0.0022303392502885 0.0000002423817580
0.0000000000000000 0.0023357214690901 0.0000002673660258
0.0000000000000000 0.0024460829357968 0.0000002949145649
0.0000000000000000 0.0025616589169457 0.0000003252892726
0.0000000000000000 0.0026826957952797 0.0000003587786447
0.0000000000000000 0.0028094515949814 0.0000003957004583
0.0000000000000000 0.0029421965317244 0.0000004364047255
0.0000000000000000 0.0030812135887140 0.0000004812769403
0.0000000000000000 0.0032267991199458 0.0000005307416521
0.0000000000000000 0.0033792634819674 0.0000005852663942
0.0000000000000000 0.0035389316954910 0.0000006453660060
0.0000000000000000 0.0037061441382662 0.0000007116073854
0.0000000000000000 0.0038812572706915 0.0000007846147148
0.0000000000000000 0.0040646443957096 0.0000008650752071
0.0000000000000000 0.0042566964546079 0.0000009537454242
0.0000000000000000 0.0044578228604197 0.0000010514582212
0.0000000000000000 0.0046684523707038 0.0000011591303819
0.0000000000000000 0.0048890340015614 0.0000012777710109
0.0000000000000000 0.0051200379848409 0.0000014084907565
0.0000000000000000 0.0053619567705688 0.0000015525119476
0.0000000000000000 0.0056153060767463 0.0000017111797318
0.0000000000000000 0.0058806259887468 0.0000018859743148
0.0000000000000000 0.0061584821106603 0.0000020785244067
0.0000000000000000 0.0064494667710376 0.0000022906219940
0.0000000000000000 0.0067542002856056 0.0000025242385672
0.0000000000000000 0.0070733322796444 0.0000027815429428
0.0000000000000000 0.0074075430728472 0.0000030649208385
0.0000000000000000 0.0077575451296124 0.0000033769963684
0.0000000000000000 0.0081240845778630 0.0000037206556462
0.0000000000000000 0.0085079427996274 0.0000040990726996
0.0000000000000000 0.0089099380967761 0.0000045157379198
0.0000000000000000 0.0093309274354617 0.0000049744892906
0.0000000000000000 0.0097718082729839 0.0000054795466647
0.0000000000000000 0.0102335204709726 0.0000060355493816
0.0000000000000000 0.0107170482989671 0.0000066475975468
0.0000000000000000 0.0112234225326642 0.0000073212973244
0.0000000000000000 0.0117537226513064 0.0000080628106295
0.0000000000000000 0.0123090791388960 0.0000088789096373
0.0000000000000000 0.0128906758941403 0.0000097770365742
0.0000000000000000 0.0134997527542643 0.0000107653692907
0.0000000000000000 0.0141376081380736 0.0000118528931699
0.0000000000000000 0.0148056018138991 0.0000130494799718
0.0000000000000000 0.0155051577983263 0.0000143659742748
0.0000000000000000 0.0162377673918872 0.0000158142882324
0.0000000000000000 0.0170049923581879 0.0000174075054330
0.0000000000000000 0.0178084682532468 0.0000191599947243
0.0000000000000000 0.0186499079121430 0.0000210875349418
0.0000000000000000 0.0195311051004063 0.0000232074515671
0.0000000000000000 0.0204539383379339 0.0000255387664420
0.0000000000000000 0.0214203749035838 0.0000281023617594
0.0000000000000000 0.0224324750289842 0.0000309211596743
0.0000000000000000 0.0234923962904966 0.0000340203189912
0.0000000000000000 0.0246023982086978 0.0000374274505293
0.0000000000000000 0.0257648470651837 0.0000411728529013
0.0000000000000000 0.0269822209469654 0.0000452897706122
0.0000000000000000 0.0282571150292083 0.0000498146765476
0.0000000000000000 0.0295922471075796 0.0000547875811187
0.0000000000000000 0.0309904633919943 0.0000602523705293
0.0000000000000000 0.0324547445741133 0.0000662571768626
0.0000000000000000 0.0339882121815267 0.0000728547829200
0.0000000000000000 0.0355941352321686 0.0000801030650179
0.0000000000000000 0.0372759372031494 0.0000880654772356
0.0000000000000000 0.0390372033288609 0.0000968115809179
0.0000000000000000 0.0408816882439129 0.0001064176235861
0.0000000000000000 0.0428133239871940 0.0001169671717797
0.0000000000000000 0.0448362283841191 0.0001285518027574
0.0000000000000000 0.0469547138249343 0.0001412718604310
0.0000000000000000 0.0491732964577902 0.0001552372813839
0.0000000000000000 0.0514967058161834 0.0001705684973510
0.0000000000000000 0.0539298949012887 0.0001873974211081
0.0000000000000000 0.0564780507406756 0.0002058685233364
0.0000000000000000 0.0591466054459175 0.0002261400087042
0.0000000000000000 0.0619412477926676 0.0002483851001451
0.0000000000000000 0.0648679353478851 0.0002727934411050
0.0000000000000000 0.0679329071700670 0.0002995726264086
0.0000000000000000 0.0711426971095573 0.0003289498733383
0.0000000000000000 0.0745041477372892 0.0003611738455490
0.0000000000000000 0.0780244249316504 0.0003965166435691
0.0000000000000000 0.0817110331545720 0.0004352759768551
0.0000000000000000 0.0855718314494000 0.0004777775337002
0.0000000000000000 0.0896150501946605 0.0005243775667443
0.0000000000000000 0.0938493086494272 0.0005754657134101
0.0000000000000000 0.0982836333277003 0.0006314680723056
0.0000000000000000 0.1029274772409608 0.0006928505585043
0.0000000000000000 0.1077907400499274 0.0007601225626468
0.0000000000000000 0.1128837891684688 0.0008338409410272
0.0000000000000000 0.1182174818646672 0.0009146143662365
0.0000000000000000 0.1238031884061397 0.0010031080705643
0.0000000000000000 0.1296528162989669 0.0011000490172168
0.0000000000000000 0.1357788356718928 0.0012062315375242
0.0000000000000000 0.1421943058599168 0.0013225234756890
0.0000000000000000 0.1489129032439409 0.0014498728863162
0.0000000000000000 0.1559489504058283 0.0015893153339634
0.0000000000000000 0.1633174466610167 0.0017419818482987
0.0000000000000000 0.1710341000337841 0.0019091075931782
0.0000000000000000 0.1791153607433230 0.0020920413130791
0.0000000000000000 0.1875784562720161 0.0022922556258724
0.0000000000000000 0.1964414280906627 0.0025113582369389
0.0000000000000000 0.2057231701189557 0.0027511041561249
0.0000000000000000 0.2154434690031882 0.0030134090060538
0.0000000000000000 0.2256230462970635 0.0033003635178644
0.0000000000000000 0.2362836026355175 0.0036142493185647
0.0000000000000000 0.2474478639957353 0.0039575561228978
0.0000000000000000 0.2591396301439657 0.0043330004519067
0.0000000000000000 0.2713838253714280 0.0047435460102762
0.0000000000000000 0.2842065516274511 0.0051924258650086
0.0000000000000000 0.2976351441631319 0.0056831665790138
0.0000000000000000 0.3116982298041143 0.0062196144647373
0.0000000000000000 0.3264257879767324 0.0068059641349171
0.0000000000000000 0.3418492146175927 0.0074467895398446
0.0000000000000000 0.3580013891028581 0.0081470776929581
0.0000000000000000 0.3749167443398885 0.0089122652989909
0.0000000000000000 0.3926313401706840 0.0097482785109680
0.0000000000000000 0.4111829402435829 0.0106615760537158
0.0000000000000000 0.4306110925171174 0.0116591959617494
0.0000000000000000 0.4509572135676144 0.0127488061878441
0.0000000000000000 0.4722646768802954 0.0139387593445045
0.0000000000000000 0.4945789053120640 0.0152381518429962
0.0000000000000000 0.5179474679231213 0.0166568876924070
0.0000000000000000 0.5424201813838024 0.0182057472129189
0.0000000000000000 0.5680492161728429 0.0198964609013173
0.0000000000000000 0.5948892077934331 0.0217417886605714
0.0000000000000000 0.6229973732441847 0.0237556045664480
0.0000000000000000 0.6524336329932622 0.0259529872893950
0.0000000000000000 0.6832607387157406 0.0283503162155194
0.0000000000000000 0.7155444070664575 0.0309653732118150
0.0000000000000000 0.7493534597735756 0.0338174498524340
0.0000000000000000 0.7847599703514607 0.0369274597583212
0.0000000000000000 0.8218394177456806 0.0403180554944036
0.0000000000000000 0.8606708472376159 0.0440137492079554
0.0000000000000000 0.9013370389517439 0.0480410358686113
0.0000000000000000 0.9439246843247664 0.0524285175731233
0.0000000000000000 0.9885245709128281 0.0572070268932313
0.0000000000000000 1.0352317759307377 0.0624097466582307
0.0000000000000000 1.0841458689358350 0.0680723228588883
0.0000000000000000 1.1353711240885178 0.0742329665189611
0.0000000000000000 1.1890167424419900 0.0809325393867173
0.0000000000000000 1.2451970847350320 0.0882146171335244
0.0000000000000000 1.3040319151841315 0.0961255223929440
0.0000000000000000 1.3656466567946097 0.1047143184178551
0.0000000000000000 1.4301726587350880 0.1140327523661522
0.0000000000000000 1.4977474763452001 0.1241351352472247
0.0000000000000000 1.5685151643735478 0.1350781433842838
0.0000000000000000 1.6426265840709302 0.1469205239028595
0.0000000000000000 1.7202397247935992 0.1597226843006687
0.0000000000000000 1.8015200408020238 0.1735461436811463
0.0000000000000000 1.8866408039732583 0.1884528208815957
0.0000000000000000 1.9757834731786994 0.2045041326967968
0.0000000000000000 2.0691380811147901 0.2217598739654553
0.0000000000000000 2.1669036394111809 0.2402768508180942
0.0000000000000000 2.2692885628800807 0.2601072393582793
0.0000000000000000 2.3765111138110728 0.2812966450659073
0.0000000000000000 2.4887998672586673 0.3038818440061452
0.0000000000000000 2.6063941983143470 0.3278881963659883
0.0000000000000000 2.7295447924020073 0.3533267368983251
0.0000000000000000 2.8585141796844713 0.3801909665685820
0.0000000000000000 2.9935772947204904 0.4084533960808852
0.0000000000000000 3.1350220625651124 0.4380619258444459
0.0000000000000000 3.2831500125630471 0.4689361887702225
0.0000000000000000 3.4382769211433071 0.5009640318122397
0.0000000000000000 3.6007334849856201 0.5339983680484941
0.0000000000000000 3.7708660259934517 0.5678546904294230
0.0000000000000000 3.9490372295767018 0.6023095961148722
0.0000000000000000 4.1356269178177056 0.6371007189971074
0.0000000000000000 4.3310328591690013 0.6719284970749647
0.0000000000000000 4.5356716164087025 0.7064601974254116
0.0000000000000000 4.7499794346614124 0.7403365690217438
0.0000000000000000 4.9744131713774520 0.7731813763973489
0.0000000000000000 5.2094512702532114 0.8046138712956221
0.0000000000000000 5.4555947811685144 0.8342639778000567
0.0000000000000000 5.7133684283155795 0.8617896041631243
0.0000000000000000 5.9833217287962821 0.8868950754231737
0.0000000000000000 6.2660301640726557 0.9093492526908050
0.0000000000000000 6.5620964067675542 0.9290015415557942
0.0000000000000000 6.8721516054311218 0.9457937889907292
0.0000000000000000 7.1968567300115138 0.9597661288233866
0.0000000000000000 7.5369039808985416 0.9710552465639388
0.0000000000000000 7.8930182645435671 0.9798843300246238
0.0000000000000000 8.2659587388018121 0.9865451005621624
0.0000000000000000 8.6565204312909358 0.9913736179232355
0.0000000000000000 9.0655359342163582 0.9947227517360747
0.0000000000000000 9.4938771792758203 0.9969349918202672
0.0000000000000000 9.9424572964274187 0.9983193442889996
0.0000000000000000 10.4122325604830444 0.9991353032676318
0.0000000000000000 10.9042044296775273 0.9995854181362253
0.0000000000000000 11.4194216805586475 0.9998161691479223
0.0000000000000000 11.9589826437497937 0.9999252468068973
0.0000000000000000 12.5240375453507191 0.9999723822532116
0.0000000000000000 13.1157909589685033 0.9999908251999523
0.0000000000000000 13.7355043736051226 0.9999972906308419
0.0000000000000000 14.3844988828766294 0.9999992977796046
0.0000000000000000 15.0641580012959118 0.9999998424999723
0.0000000000000000 15.7759306136236130 0.9999999699053038
0.0000000000000000 16.5213340635736863 0.9999999951853968
0.0000000000000000 17.3019573884589448 0.9999999993674001
0.0000000000000000 18.1194647066712236 0.9999999999331779
0.0000000000000000 18.9755987652185034 0.9999999999944582
0.0000000000000000 19.8721846548805345 0.9999999999996485
0.0000000000000000 20.8111337009039481 0.9999999999999835
0.0000000000000000 21.7944475375298339 0.9999999999999994
0.0000000000000000 22.8242223750409750 1.0000000000000000
0.0000000000000000 23.9026534684238925 1.0000000000000000
0.0000000000000000 25.0320397971732547 1.0000000000000000
0.0000000000000000 26.2147889662135327 1.0000000000000000
0.0000000000000000 27.4534223383871421 1.0000000000000000
0.0000000000000000 28.7505804094487729 1.0000000000000000
0.0000000000000000 30.1090284370259269 1.0000000000000000
0.0000000000000000 31.5316623355436150 1.0000000000000000
0.0000000000000000 33.0215148496817577 1.0000000000000000
0.0000000000000000 34.5817620195237723 1.0000000000000000
0.0000000000000000 36.2157299511807480 1.0000000000000000
0.0000000000000000 37.9269019073224598 1.0000000000000000
0.0000000000000000 39.7189257327330196 1.0000000000000000
0.0000000000000000 41.5956216307184263 1.0000000000000000
0.0000000000000000 43.5609903069460813 1.0000000000000000
0.0000000000000000 45.6192214980745874 1.0000000000000000
0.0000000000000000 47.7747029033577348 1.0000000000000000
0.0000000000000000 50.0320295382599909 1.0000000000000000
0.0000000000000000 52.3960135300264440 1.0000000000000000
0.0000000000000000 54.8716943760859834 1.0000000000000000
0.0000000000000000 57.4643496871597392 1.0000000000000000
0.0000000000000000 60.1795064379732807 1.0000000000000000
0.0000000000000000 63.0229527495602326 1.0000000000000000
0.0000000000000000 66.0007502282708884 1.0000000000000000
0.0000000000000000 69.1192468877936506 1.0000000000000000
0.0000000000000000 72.3850906817324784 1.0000000000000000
0.0000000000000000 75.8052436755926067 1.0000000000000000
0.0000000000000000 79.3869968883822423 1.0000000000000000
0.0000000000000000 83.1379858354733443 1.0000000000000000
0.0000000000000000 87.0662068058511807 1.0000000000000000
0.0000000000000000 91.1800339084568066 1.0000000000000000
0.0000000000000000 95.4882369239565776 1.0000000000000000
0.0000000000000000 100.0000000000000000 1.0000000000000000
0.2000000000000000 0.0000010000000000 0.0000000000000236
0.2000000000000000 0.0000010472494123 0.0000000000000257
0.2000000000000000 0.0000010967313316 0.0000000000000284
0.2000000000000000 0.0000011485512424 0.0000000000000313
0.2000000000000000 0.0000012028196136 0.0000000000000345
0.2000000000000000 0.0000012596521335 0.0000000000000380
0.2000000000000000 0.0000013191699565 0.0000000000000420
0.2000000000000000 0.0000013814999616 0.0000000000000463
0.2000000000000000 0.0000014467750229 0.0000000000000511
0.2000000000000000 0.0000015151342925 0.0000000000000563
0.2000000000000000 0.0000015867234973 0.0000000000000621
0.2000000000000000 0.0000016616952501 0.0000000000000685
0.2000000000000000 0.0000017402093741 0.0000000000000756
0.2000000000000000 0.0000018224332443 0.0000000000000834
0.2000000000000000 0.0000019085421440 0.0000000000000920
0.2000000000000000 0.0000019987196387 0.0000000000001015
0.2000000000000000 0.0000020931579669 0.0000000000001120
0.2000000000000000 0.0000021920584507 0.0000000000001236
0.2000000000000000 0.0000022956319242 0.0000000000001363
0.2000000000000000 0.0000024040991835 0.0000000000001504
0.2000000000000000 0.0000025176914570 0.0000000000001659
0.2000000000000000 0.0000026366508987 0.0000000000001831
0.2000000000000000 0.0000027612311041 0.0000000000002020
0.2000000000000000 0.0000028916976510 0.0000000000002228
0.2000000000000000 0.0000030283286656 0.0000000000002457
0.2000000000000000 0.0000031714154153 0.0000000000002711
0.2000000000000000 0.0000033212629298 0.0000000000002991
0.2000000000000000 0.0000034781906513 0.0000000000003300
0.2000000000000000 0.0000036425331154 0.0000000000003641
0.2000000000000000 0.0000038146406644 0.0000000000004016
0.2000000000000000 0.0000039948801940 0.0000000000004431
0.2000000000000000 0.0000041836359353 0.0000000000004889
0.2000000000000000 0.0000043813102745 0.0000000000005394
0.2000000000000000 0.0000045883246101 0.0000000000005950
0.2000000000000000 0.0000048051202514 0.0000000000006564
0.2000000000000000 0.0000050321593593 0.0000000000007242
0.2000000000000000 0.0000052699259316 0.0000000000007990
0.2000000000000000 0.0000055189268347 0.0000000000008815
0.2000000000000000 0.0000057796928842 0.0000000000009725
0.2000000000000000 0.0000060527799762 0.0000000000010730
0.2000000000000000 0.0000063387702728 0.0000000000011837
0.2000000000000000 0.0000066382734429 0.0000000000013059
0.2000000000000000 0.0000069519279618 0.0000000000014408
0.2000000000000000 0.0000072804024723 0.0000000000015897
0.2000000000000000 0.0000076243972104 0.0000000000017538
0.2000000000000000 0.0000079846454977 0.0000000000019348
0.2000000000000000 0.0000083619153049 0.0000000000021346
0.2000000000000000 0.0000087570108888 0.0000000000023552
0.2000000000000000 0.0000091707745067 0.0000000000025983
0.2000000000000000 0.0000096040882125 0.0000000000028667
0.2000000000000000 0.0000100578757362 0.0000000000031627
0.2000000000000000 0.0000105331044537 0.0000000000034892
0.2000000000000000 0.0000110307874488 0.0000000000038496
0.2000000000000000 0.0000115519856730 0.0000000000042471
0.2000000000000000 0.0000120978102069 0.0000000000046858
0.2000000000000000 0.0000126694246293 0.0000000000051697
0.2000000000000000 0.0000132680474971 0.0000000000057037
0.2000000000000000 0.0000138949549437 0.0000000000062926
0.2000000000000000 0.0000145514833987 0.0000000000069425
0.2000000000000000 0.0000152390324374 0.0000000000076594
0.2000000000000000 0.0000159590677640 0.0000000000084504
0.2000000000000000 0.0000167131243367 0.0000000000093231
0.2000000000000000 0.0000175028096393 0.0000000000102857
0.2000000000000000 0.0000183298071083 0.0000000000113479
0.2000000000000000 0.0000191958797217 0.0000000000125198
0.2000000000000000 0.0000201028737571 0.0000000000138125
0.2000000000000000 0.0000210527227277 0.0000000000152388
0.2000000000000000 0.0000220474515038 0.0000000000168124
0.2000000000000000 0.0000230891806300 0.0000000000185483
0.2000000000000000 0.0000241801308453 0.0000000000204635
0.2000000000000000 0.0000253226278170 0.0000000000225763
0.2000000000000000 0.0000265191070992 0.0000000000249072
0.2000000000000000 0.0000277721193243 0.0000000000274786
0.2000000000000000 0.0000290843356406 0.0000000000303155
0.2000000000000000 0.0000304585534067 0.0000000000334455
0.2000000000000000 0.0000318977021547 0.0000000000368980
0.2000000000000000 0.0000334048498351 0.0000000000407067
0.2000000000000000 0.0000349832093578 0.0000000000449082
0.2000000000000000 0.0000366361454402 0.0000000000495439
0.2000000000000000 0.0000383671817811 0.0000000000546574
0.2000000000000000 0.0000401800085718 0.0000000000602990
0.2000000000000000 0.0000420784903630 0.0000000000665220
0.2000000000000000 0.0000440666743030 0.0000000000733870
0.2000000000000000 0.0000461487987658 0.0000000000809604
0.2000000000000000 0.0000483293023857 0.0000000000893140
0.2000000000000000 0.0000506128335202 0.0000000000985303
0.2000000000000000 0.0000530042601588 0.0000000001086959
0.2000000000000000 0.0000555086803006 0.0000000001199112
0.2000000000000000 0.0000581314328222 0.0000000001322798
0.2000000000000000 0.0000608781088591 0.0000000001459264
0.2000000000000000 0.0000637545637246 0.0000000001609782
0.2000000000000000 0.0000667669293919 0.0000000001775831
0.2000000000000000 0.0000699216275666 0.0000000001958979
0.2000000000000000 0.0000732253833760 0.0000000002161006
0.2000000000000000 0.0000766852397059 0.0000000002383874
0.2000000000000000 0.0000803085722139 0.0000000002629653
0.2000000000000000 0.0000841031050535 0.0000000002900767
0.2000000000000000 0.0000880769273398 0.0000000003199837
0.2000000000000000 0.0000922385103936 0.0000000003529702
0.2000000000000000 0.0000965967258009 0.0000000003893537
0.2000000000000000 0.0001011608643250 0.0000000004294817
0.2000000000000000 0.0001059406557119 0.0000000004737447
0.2000000000000000 0.0001109462894328 0.0000000005225643
0.2000000000000000 0.0001161884364051 0.0000000005764110
0.2000000000000000 0.0001216782717411 0.0000000006357967
0.2000000000000000 0.0001274274985703 0.0000000007012962
0.2000000000000000 0.0001334483729884 0.0000000007735360
0.2000000000000000 0.0001397537301842 0.0000000008532087
0.2000000000000000 0.0001463570118019 0.0000000009410754
0.2000000000000000 0.0001532722945953 0.0000000010379811
0.2000000000000000 0.0001605143204365 0.0000000011448589
0.2000000000000000 0.0001680985277425 0.0000000012627168
0.2000000000000000 0.0001760410843866 0.0000000013926748
0.2000000000000000 0.0001843589221641 0.0000000015360461
0.2000000000000000 0.0001930697728883 0.0000000016941221
0.2000000000000000 0.0002021922061898 0.0000000018684556
0.2000000000000000 0.0002117456691036 0.0000000020606715
